0,1,2,3,4,5
0.414,0,0,0,2,2
0.414,0,0,0,2,2
-0.088,0,0,0,1,1
-0.088,0,0,0,1,1
0.419,0,0,0,2,2
0.419,0,0,0,2,2
-0.083,0,0,0,1,1
-0.083,0,0,0,1,1
0.424,0,0,0,2,2
0.424,0,0,0,2,2
-0.078,0,0,0,1,1
-0.078,0,0,0,1,1
0.429,0,0,0,2,2
0.429,0,0,0,2,2
-0.073,0,0,0,1,1
-0.073,0,0,0,1,1
0.434,0,0,0,2,2
0.434,0,0,0,2,2
-0.067,0,0,0,1,1
-0.067,0,0,0,1,1
0.44,0,0,0,2,2
0.44,0,0,0,2,2
-0.061,0,0,0,1,1
-0.061,0,0,0,1,1
0.446,0,0,0,2,2
0.446,0,0,0,2,2
-0.055,0,0,0,1,1
-0.055,0,0,0,1,1
0.453,0,0,0,2,2
0.453,0,0,0,2,2
-0.049,0,0,0,1,1
-0.049,0,0,0,1,1
0.459,0,0,0,2,2
0.459,0,0,0,2,2
-0.042,0,0,0,1,1
-0.042,0,0,0,1,1
0.424,0,0,0,2,2
0.467,0,0,0,2,2
-0.034,0,0,0,1,1
-0.034,0,0,0,1,1
0.474,0,0,0,2,2
0.474,0,0,0,2,2
0.424,0,0,0,1,1
-0.026,0,0,0,1,1
0.424,0,0,0,2,2
0.482,0,0,0,2,2
-0.018,0,0,0,1,1
-0.018,0,0,0,1,1
0.491,0,0,0,2,2
0.491,0,0,0,2,2
-0.009,0,0,0,1,1
-0.009,0,0,0,1,1
0.5,0,0,0,2,2
0.5,0,0,0,2,2
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.424,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.424,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.424,0,0,0,0,0
0.0,0,0,0,0,0
0.424,0,0,0,0,0
