0,1,2,3,4,5
0.253,0,0,0,2,2
0.253,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.253,0,0,0,2,2
0.253,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.253,0,0,0,2,2
0.253,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.253,0,0,0,2,2
0.254,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.254,0,0,0,2,2
0.254,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.254,0,0,0,2,2
0.254,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.254,0,0,0,2,2
0.254,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.254,0,0,0,2,2
0.254,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.253,0,0,0,2,2
0.254,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.254,0,0,0,2,2
0.254,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.253,0,0,0,2,2
0.254,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.253,0,0,0,2,2
0.254,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.254,0,0,0,2,2
0.254,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.255,0,0,0,2,2
0.255,0,0,0,2,2
0.253,0,0,0,1,1
-0.25,0,0,0,1,1
0.255,0,0,0,2,2
0.255,0,0,0,2,2
0.253,0,0,0,1,1
-0.25,0,0,0,1,1
0.255,0,0,0,2,2
0.255,0,0,0,2,2
0.253,0,0,0,1,1
-0.25,0,0,0,1,1
0.255,0,0,0,2,2
0.255,0,0,0,2,2
0.253,0,0,0,1,1
-0.25,0,0,0,1,1
0.255,0,0,0,2,2
0.255,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.253,0,0,0,2,2
0.255,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.256,0,0,0,2,2
0.256,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.256,0,0,0,2,2
0.256,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.256,0,0,0,2,2
0.256,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.256,0,0,0,2,2
0.256,0,0,0,2,2
0.253,0,0,0,1,1
-0.25,0,0,0,1,1
0.256,0,0,0,2,2
0.256,0,0,0,2,2
0.253,0,0,0,1,1
-0.25,0,0,0,1,1
0.253,0,0,0,2,2
0.257,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.257,0,0,0,2,2
0.257,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.257,0,0,0,2,2
0.257,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.258,0,0,0,2,2
0.258,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.258,0,0,0,2,2
0.258,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.259,0,0,0,2,2
0.259,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.259,0,0,0,2,2
0.259,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.26,0,0,0,2,2
0.26,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.26,0,0,0,2,2
0.26,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.261,0,0,0,2,2
0.261,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.253,0,0,0,2,2
0.262,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.263,0,0,0,2,2
0.263,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.264,0,0,0,2,2
0.264,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.265,0,0,0,2,2
0.265,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.267,0,0,0,2,2
0.267,0,0,0,2,2
-0.25,0,0,0,1,1
-0.25,0,0,0,1,1
0.269,0,0,0,2,2
