0,1,2,3,4,5
0.042,0,0,0,2,2
0.042,0,0,0,2,2
-0.468,0,0,0,1,1
-0.468,0,0,0,1,1
0.033,0,0,0,2,2
0.033,0,0,0,2,2
-0.478,0,0,0,1,1
-0.478,0,0,0,1,1
0.023,0,0,0,2,2
0.023,0,0,0,2,2
-0.489,0,0,0,1,1
-0.489,0,0,0,1,1
0.012,0,0,0,2,2
0.012,0,0,0,2,2
-0.5,0,0,0,1,1
-0.5,0,0,0,1,1
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.023,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.023,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.023,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.774,0,0,0,2,2
0.774,0,0,0,2,2
0.288,0,0,0,2,2
0.288,0,0,0,2,2
-0.224,0,0,1,1,1
-0.224,0,0,1,1,1
0.291,0,0,0,2,2
0.291,0,0,0,2,2
-0.221,0,0,0,1,1
-0.221,0,0,0,1,1
0.295,0,0,0,2,2
0.295,0,0,0,2,2
-0.218,0,0,0,1,1
-0.218,0,0,0,1,1
0.3,0,0,0,2,2
0.3,0,0,0,2,2
-0.215,0,0,0,1,1
-0.215,0,0,0,1,1
0.306,0,0,0,2,2
0.306,0,0,0,2,2
0.023,0,0,0,1,1
-0.21,0,0,0,1,1
0.313,0,0,0,2,2
0.313,0,0,0,2,2
-0.205,0,0,0,1,1
-0.205,0,0,0,1,1
0.322,0,0,0,2,2
0.322,0,0,0,2,2
-0.197,0,0,0,1,1
-0.197,0,0,0,1,1
0.335,0,0,0,2,2
0.335,0,0,0,2,2
0.023,0,0,0,1,1
-0.187,0,0,0,1,1
0.352,0,0,0,2,2
0.352,0,0,0,2,2
0.023,0,0,0,1,1
-0.172,0,0,0,1,1
0.379,0,0,0,2,2
0.379,0,0,0,2,2
-0.148,0,0,0,1,1
-0.148,0,0,0,1,1
0.422,0,0,0,2,2
0.422,0,0,0,2,2
-0.102,0,0,0,1,1
-0.102,0,0,0,1,1
0.5,0,0,0,2,2
0.5,0,0,0,2,2
0.023,0,0,0,0,0
0.0,0,0,0,0,0
-0.898,0,0,0,1,1
-0.898,0,0,0,1,1
-0.408,0,0,0,1,1
-0.408,0,0,0,1,1
0.095,1,0,0,2,2
0.095,1,0,0,2,2
-0.416,0,0,0,1,1
-0.416,0,0,0,1,1
0.023,0,0,0,2,2
0.087,0,0,0,2,2
-0.425,0,0,0,1,1
-0.425,0,0,0,1,1
0.078,0,0,0,2,2
0.078,0,0,0,2,2
0.023,0,0,0,1,1
-0.435,0,0,0,1,1
0.068,0,0,0,2,2
0.068,0,0,0,2,2
-0.445,0,0,0,1,1
-0.445,0,0,0,1,1
0.023,0,0,0,2,2
0.057,0,0,0,2,2
-0.457,0,0,0,1,1
-0.457,0,0,0,1,1
0.045,0,0,0,2,2
0.045,0,0,0,2,2
-0.47,0,0,0,1,1
-0.47,0,0,0,1,1
0.032,0,0,0,2,2
0.032,0,0,0,2,2
-0.484,0,0,0,1,1
-0.484,0,0,0,1,1
0.017,0,0,0,2,2
0.017,0,0,0,2,2
-0.5,0,0,0,1,1
-0.5,0,0,0,1,1
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.023,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
-0.864,0,0,0,1,1
-0.864,0,0,0,1,1
-0.372,0,0,0,1,1
-0.372,0,0,0,1,1
0.023,0,0,0,2,2
0.131,1,0,0,2,2
-0.377,0,0,0,1,1
-0.377,0,0,0,1,1
0.126,0,0,0,2,2
0.126,0,0,0,2,2
0.023,0,0,0,1,1
-0.382,0,0,0,1,1
0.121,0,0,0,2,2
0.121,0,0,0,2,2
-0.388,0,0,0,1,1
-0.388,0,0,0,1,1
0.115,0,0,0,2,2
0.115,0,0,0,2,2
-0.394,0,0,0,1,1
-0.394,0,0,0,1,1
0.109,0,0,0,2,2
0.109,0,0,0,2,2
-0.401,0,0,0,1,1
-0.401,0,0,0,1,1
0.102,0,0,0,2,2
0.102,0,0,0,2,2
-0.408,0,0,0,1,1
-0.408,0,0,0,1,1
0.095,0,0,0,2,2
0.095,0,0,0,2,2
-0.416,0,0,0,1,1
-0.416,0,0,0,1,1
0.087,0,0,0,2,2
0.087,0,0,0,2,2
-0.425,0,0,0,1,1
-0.425,0,0,0,1,1
0.023,0,0,0,2,2
0.078,0,0,0,2,2
-0.435,0,0,0,1,1
-0.435,0,0,0,1,1
0.068,0,0,0,2,2
0.068,0,0,0,2,2
-0.445,0,0,0,1,1
-0.445,0,0,0,1,1
0.057,0,0,0,2,2
0.057,0,0,0,2,2
-0.457,0,0,0,1,1
-0.457,0,0,0,1,1
0.023,0,0,0,2,2
0.045,0,0,0,2,2
-0.47,0,0,0,1,1
-0.47,0,0,0,1,1
0.023,0,0,0,2,2
0.032,0,0,0,2,2
-0.484,0,0,0,1,1
-0.484,0,0,0,1,1
0.017,0,0,0,2,2
0.017,0,0,0,2,2
-0.5,0,0,0,1,1
-0.5,0,0,0,1,1
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.023,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.0,0,0,0,0,0
0.023,0,0,0,0,0
0.0,0,0,0,0,0
-0.197,0,0,0,1,1
-0.197,0,0,0,1,1
0.335,0,0,0,2,2
0.335,0,0,0,2,2
-0.187,0,0,0,1,1
-0.187,0,0,0,1,1
0.023,0,0,0,2,2
0.352,0,0,0,2,2
-0.172,0,0,0,1,1
-0.172,0,0,0,1,1
0.379,0,0,0,2,2
0.379,0,0,0,2,2
-0.148,0,0,0,1,1
-0.148,0,0,0,1,1
0.422,0,0,0,2,2
0.422,0,0,0,2,2
-0.102,0,0,0,1,1
-0.102,0,0,0,1,1
0.023,0,0,0,2,2
0.5,0,0,0,2,2
0.023,0,0,0,0,0
0.0,0,0,0,0,0
-0.781,0,0,0,1,1
-0.781,0,0,0,1,1
-0.286,0,0,0,1,1
-0.286,0,0,0,1,1
